"course_id","skill_id","categories"
"1790","11375","[""objectives""]"
"1790","12698","[""course_content""]"
"1790","13785","[""professors""]"
"1791","10868","[""msc_bsc_list""]"
"1791","10872","[""description"", ""prerequisites""]"
"1791","10920","[""description"", ""prerequisites""]"
"1791","10989","[""description"", ""objectives""]"
"1791","11211","[""prerequisites""]"
"1791","11358","[""description""]"
"1791","15186","[""description"", ""objectives""]"
"1792","10868","[""msc_bsc_list""]"
"1792","10920","[""prerequisites""]"
"1792","10989","[""learning_outcomes""]"
"1792","11095","[""prerequisites""]"
"1792","11099","[""course_content"", ""description""]"
"1792","11211","[""prerequisites""]"
"1792","11326","[""course_content""]"
"1792","11400","[""learning_outcomes""]"
"1793","10868","[""msc_bsc_list""]"
"1793","10965","[""educational_material""]"
"1793","11008","[""objectives""]"
"1793","11099","[""course_content"", ""educational_material""]"
"1793","11136","[""course_content""]"
"1793","11347","[""prerequisites""]"
"1793","11427","[""objectives""]"
"1793","11571","[""learning_outcomes""]"
"1793","11861","[""learning_outcomes""]"
"1793","12241","[""learning_outcomes""]"
"1793","12535","[""description""]"
"1793","15646","[""course_content"", ""description"", ""objectives""]"
"1794","10868","[""msc_bsc_list""]"
"1794","11061","[""objectives""]"
"1794","11099","[""course_content""]"
"1794","11129","[""course_content"", ""description"", ""objectives""]"
"1794","11427","[""objectives""]"
"1794","15613","[""course_content""]"
"1795","10868","[""msc_bsc_list""]"
"1795","10989","[""objectives""]"
"1795","14423","[""objectives""]"
"1796","10868","[""msc_bsc_list""]"
"1796","11861","[""description""]"
"1796","12388","[""description""]"
"1797","10868","[""msc_bsc_list""]"
"1797","10989","[""objectives""]"
"1797","11095","[""prerequisites""]"
"1798","10868","[""msc_bsc_list""]"
"1798","10989","[""description"", ""learning_outcomes""]"
"1799","10868","[""msc_bsc_list""]"
"1799","11347","[""lesson_name""]"
"1799","11427","[""general_competences""]"
"1799","15663","[""course_content"", ""description""]"
"1800","10868","[""msc_bsc_list""]"
"1800","10989","[""description"", ""objectives""]"
"1801","11347","[""prerequisites""]"
"1801","11571","[""objectives""]"
"1802","15496","[""lesson_name""]"
"1803","10868","[""msc_bsc_list""]"
"1803","11236","[""course_content""]"
"1803","11892","[""course_content"", ""learning_outcomes""]"
"1803","14758","[""learning_outcomes""]"
"1804","10868","[""msc_bsc_list""]"
"1804","10902","[""course_content""]"
"1804","10932","[""description""]"
"1804","11084","[""course_content""]"
"1804","11265","[""description""]"
"1804","12156","[""description""]"
"1804","12770","[""assessment""]"
"1804","15524","[""course_content"", ""educational_material""]"
"1804","15540","[""course_content""]"
"1805","10868","[""msc_bsc_list""]"
"1805","10949","[""prerequisites""]"
"1805","11087","[""learning_outcomes""]"
"1805","11115","[""course_content""]"
"1805","14307","[""course_content""]"
"1806","10868","[""msc_bsc_list""]"
"1806","10949","[""description"", ""objectives"", ""prerequisites""]"
"1806","11571","[""description"", ""objectives""]"
"1806","11861","[""description"", ""objectives""]"
"1806","12241","[""description"", ""objectives""]"
"1807","10868","[""msc_bsc_list""]"
"1807","11053","[""prerequisites""]"
"1807","11064","[""course_content"", ""objectives""]"
"1807","12254","[""course_content""]"
"1807","13260","[""objectives""]"
"1807","15678","[""course_content""]"
"1808","10868","[""msc_bsc_list""]"
"1808","11649","[""course_content""]"
"1808","14403","[""description"", ""learning_outcomes"", ""objectives""]"
"1808","15697","[""description"", ""learning_outcomes"", ""objectives""]"
"1809","10868","[""msc_bsc_list""]"
"1809","10889","[""prerequisites""]"
"1809","11087","[""learning_outcomes""]"
"1809","11241","[""course_content""]"
"1809","13994","[""prerequisites""]"
"1810","10868","[""degree_titles"", ""msc_bsc_list""]"
"1810","10889","[""prerequisites""]"
"1810","11086","[""description"", ""prerequisites""]"
"1811","10868","[""msc_bsc_list""]"
"1811","11083","[""description"", ""objectives""]"
"1811","15701","[""course_content""]"
"1812","10868","[""msc_bsc_list""]"
"1812","12960","[""course_content"", ""description""]"
"1812","15712","[""course_content"", ""description""]"
"1812","15717","[""course_content""]"
"1813","10868","[""msc_bsc_list""]"
"1813","11435","[""prerequisites""]"
"1813","12366","[""objectives""]"
"1814","10868","[""msc_bsc_list""]"
"1814","10989","[""general_competences"", ""learning_outcomes""]"
"1814","11435","[""prerequisites""]"
"1814","12366","[""course_content"", ""description"", ""objectives""]"
"1814","15716","[""course_content"", ""description""]"
"1814","15729","[""course_content""]"
"1815","10868","[""msc_bsc_list""]"
"1815","10989","[""description"", ""objectives""]"
"1815","11134","[""learning_outcomes""]"
"1815","11189","[""objectives""]"
"1815","12478","[""course_content""]"
"1816","10868","[""msc_bsc_list""]"
"1816","11083","[""description""]"
"1816","11571","[""objectives""]"
"1816","11861","[""objectives""]"
"1816","12241","[""objectives""]"
"1816","12478","[""course_content"", ""description""]"
"1817","10868","[""msc_bsc_list""]"
"1817","10889","[""prerequisites""]"
"1817","12248","[""learning_outcomes""]"
"1818","10889","[""prerequisites""]"
"1818","11095","[""prerequisites""]"
"1819","10868","[""msc_bsc_list""]"
"1819","13793","[""course_content""]"
"1819","15756","[""course_content""]"
"1819","15761","[""course_content""]"
"1820","10868","[""msc_bsc_list""]"
"1820","12630","[""learning_outcomes"", ""objectives""]"
"1821","10868","[""msc_bsc_list""]"
"1821","10958","[""objectives""]"
"1821","10990","[""course_content"", ""description""]"
"1821","11008","[""learning_outcomes""]"
"1821","11326","[""course_content"", ""learning_outcomes""]"
"1821","11349","[""prerequisites""]"
"1821","12535","[""course_content"", ""description""]"
"1822","10868","[""msc_bsc_list""]"
"1822","10948","[""description"", ""objectives""]"
"1822","10967","[""objectives""]"
"1822","11163","[""lesson_name""]"
"1823","10868","[""msc_bsc_list""]"
"1823","10888","[""educational_material"", ""prerequisites""]"
"1823","10967","[""learning_outcomes""]"
"1823","11095","[""prerequisites""]"
"1823","11571","[""description"", ""objectives""]"
"1823","11641","[""prerequisites""]"
"1823","13241","[""course_content""]"
"1823","15757","[""description"", ""objectives""]"
"1824","10868","[""msc_bsc_list""]"
"1824","11167","[""description"", ""learning_outcomes""]"
"1824","12698","[""course_content""]"
"1825","10864","[""course_content"", ""educational_material""]"
"1825","10868","[""lesson_name""]"
"1825","10891","[""course_content""]"
"1825","10936","[""course_content""]"
"1825","11087","[""course_content""]"
"1825","11095","[""prerequisites""]"
"1825","11123","[""course_content"", ""description""]"
"1825","12535","[""course_content""]"
"1825","13793","[""educational_material""]"
"1826","10864","[""educational_material""]"
"1826","10868","[""msc_bsc_list""]"
"1826","11038","[""description"", ""learning_outcomes""]"
"1826","12710","[""description"", ""learning_outcomes""]"
"1826","13793","[""educational_material""]"
"1826","15742","[""description"", ""learning_outcomes""]"
"1827","10868","[""msc_bsc_list""]"
"1827","10947","[""course_content"", ""description"", ""objectives""]"
"1827","10983","[""prerequisites""]"
"1827","11326","[""objectives""]"
"1827","11443","[""objectives""]"
"1827","15743","[""course_content"", ""description""]"
"1827","15745","[""objectives""]"
"1828","10868","[""msc_bsc_list""]"
"1828","10888","[""educational_material""]"
"1829","10868","[""msc_bsc_list""]"
"1830","10868","[""msc_bsc_list""]"
"1830","10888","[""objectives""]"
"1830","11571","[""objectives""]"
"1830","11861","[""objectives""]"
"1830","12241","[""objectives""]"
"1831","10868","[""msc_bsc_list""]"
"1831","10989","[""objectives""]"
"1831","12366","[""course_content"", ""objectives""]"
"1831","15767","[""description"", ""learning_outcomes""]"
"1831","15783","[""course_content""]"
"1832","10868","[""msc_bsc_list""]"
"1832","10888","[""course_content"", ""description""]"
"1832","10967","[""objectives""]"
"1833","10868","[""msc_bsc_list""]"
"1833","10967","[""objectives""]"
"1833","11318","[""objectives""]"
"1833","12313","[""objectives""]"
"1833","12535","[""course_content""]"
"1833","15769","[""objectives""]"
"1834","10868","[""msc_bsc_list""]"
"1834","10920","[""prerequisites""]"
"1834","10989","[""learning_outcomes""]"
"1835","10868","[""msc_bsc_list""]"
"1835","10872","[""description""]"
"1835","10914","[""description""]"
"1835","10983","[""prerequisites""]"
"1835","11111","[""objectives""]"
"1835","11427","[""objectives""]"
"1836","10868","[""msc_bsc_list""]"
"1836","10898","[""description"", ""objectives""]"
"1836","11571","[""description"", ""objectives""]"
"1836","11861","[""description"", ""objectives""]"
"1836","12241","[""description"", ""objectives""]"
"1837","10868","[""msc_bsc_list""]"
"1837","11402","[""objectives""]"
"1837","11954","[""objectives""]"
"1838","10868","[""description"", ""msc_bsc_list""]"
"1838","11095","[""prerequisites""]"
"1839","10868","[""msc_bsc_list""]"
"1839","10967","[""description""]"
"1839","10990","[""learning_outcomes""]"
"1839","11123","[""course_content"", ""description""]"
"1839","11609","[""description""]"
"1840","10868","[""msc_bsc_list""]"
"1840","10962","[""course_content"", ""description""]"
"1840","10975","[""course_content"", ""description""]"
"1840","11280","[""course_content"", ""description""]"
"1841","10868","[""msc_bsc_list""]"
"1841","10989","[""learning_outcomes""]"
"1841","11215","[""course_content"", ""description""]"
"1841","11515","[""course_content"", ""description""]"
"1842","10868","[""msc_bsc_list""]"
"1842","10888","[""course_content"", ""description""]"
"1842","10947","[""course_content"", ""description""]"
"1842","10983","[""prerequisites""]"
"1842","10989","[""learning_outcomes""]"
"1842","12870","[""course_content"", ""description""]"
"1843","10868","[""msc_bsc_list""]"
"1843","10962","[""description""]"
"1843","10975","[""description""]"
"1843","11830","[""objectives""]"
"1844","10868","[""msc_bsc_list""]"
"1844","10888","[""course_content"", ""description"", ""learning_outcomes""]"
"1844","10989","[""objectives""]"
"1845","10868","[""msc_bsc_list""]"
"1845","10989","[""learning_outcomes"", ""objectives""]"
"1845","11680","[""description""]"
"1846","10868","[""msc_bsc_list""]"
"1846","10888","[""course_content""]"
"1846","10898","[""objectives""]"
"1846","10962","[""course_content""]"
"1846","10975","[""course_content""]"
"1846","11571","[""objectives""]"
"1846","11861","[""objectives""]"
"1846","12241","[""objectives""]"
"1846","14206","[""course_content""]"
"1846","15825","[""objectives""]"
"1847","10868","[""msc_bsc_list""]"
"1847","10923","[""course_content"", ""description""]"
"1847","10928","[""course_content""]"
"1847","11029","[""objectives""]"
"1847","11583","[""objectives""]"
"1847","11625","[""course_content""]"
"1848","10868","[""msc_bsc_list""]"
"1848","10989","[""description"", ""learning_outcomes"", ""objectives""]"
"1849","10868","[""msc_bsc_list""]"
"1849","10872","[""course_content"", ""description"", ""learning_outcomes""]"
"1849","10968","[""description""]"
"1849","10983","[""prerequisites""]"
"1849","11111","[""objectives""]"
"1849","11427","[""objectives""]"
"1849","11780","[""course_content""]"
"1849","12161","[""course_content""]"
"1850","10868","[""msc_bsc_list""]"
"1850","10989","[""objectives""]"
"1850","10990","[""educational_material""]"
"1850","11095","[""prerequisites""]"
"1850","11257","[""lesson_name""]"
"1850","12241","[""course_content""]"
"1850","14612","[""course_content""]"
"1851","10868","[""msc_bsc_list""]"
"1851","10983","[""prerequisites""]"
"1851","11095","[""prerequisites""]"
"1851","11123","[""description""]"
"1851","11570","[""description"", ""objectives""]"
"1851","11649","[""course_content""]"
"1851","11761","[""course_content""]"
"1851","12535","[""course_content""]"
"1852","10868","[""msc_bsc_list""]"
"1852","10913","[""objectives""]"
"1852","10928","[""objectives""]"
"1852","11349","[""prerequisites""]"
"1852","12023","[""objectives""]"
"1852","12329","[""learning_outcomes""]"
"1853","10868","[""msc_bsc_list""]"
"1853","11954","[""description"", ""learning_outcomes"", ""objectives""]"
"1853","12313","[""description"", ""learning_outcomes"", ""objectives""]"
"1854","10868","[""msc_bsc_list""]"
"1855","11009","[""description"", ""msc_bsc_list""]"
"1856","10872","[""prerequisites""]"
"1856","10997","[""prerequisites""]"
"1856","11009","[""msc_bsc_list""]"
"1856","11911","[""course_content""]"
"1856","17440","[""description""]"
"1857","10999","[""educational_material""]"
"1857","11064","[""description"", ""educational_material"", ""objectives""]"
"1857","12313","[""description"", ""objectives""]"
"1861","11076","[""educational_material""]"
"1862","10891","[""course_content""]"
"1862","11009","[""msc_bsc_list""]"
"1866","10921","[""course_content"", ""educational_material""]"
"1867","10920","[""educational_material""]"
"1867","11425","[""course_content""]"
"1867","17937","[""course_content""]"
"1868","11425","[""description""]"
"1869","10921","[""educational_material""]"
"1869","11009","[""msc_bsc_list""]"
"1872","11009","[""msc_bsc_list""]"
"1873","10868","[""educational_material""]"
"1874","11156","[""course_content"", ""learning_outcomes"", ""objectives""]"
"1879","10872","[""course_content"", ""description"", ""prerequisites""]"
"1879","12161","[""course_content""]"
"1880","11086","[""description""]"
"1881","11009","[""msc_bsc_list""]"
"1881","11136","[""course_content"", ""description"", ""learning_outcomes""]"
"1881","15716","[""learning_outcomes""]"
"1882","10872","[""description""]"
"1882","10889","[""prerequisites""]"
"1882","10926","[""description""]"
"1882","10983","[""prerequisites""]"
"1882","11001","[""description""]"
"1882","11008","[""course_content"", ""learning_outcomes""]"
"1882","11108","[""course_content"", ""learning_outcomes""]"
"1882","14394","[""description""]"
"1882","14521","[""course_content"", ""learning_outcomes""]"
"1883","11009","[""msc_bsc_list""]"
"1883","11641","[""learning_outcomes""]"
"1884","11009","[""course_content""]"
"1884","11087","[""course_content""]"
"1884","11095","[""course_content""]"
"1884","11641","[""course_content"", ""description""]"
"1885","10965","[""description""]"
"1885","11349","[""educational_material""]"
"1886","10921","[""description""]"
"1887","10872","[""prerequisites""]"
"1887","10876","[""description""]"
"1887","10877","[""description"", ""learning_outcomes""]"
"1887","10905","[""learning_outcomes""]"
"1887","10983","[""prerequisites""]"
"1887","10992","[""description""]"
"1887","11046","[""description""]"
"1887","11162","[""educational_material""]"
"1887","11911","[""course_content""]"
"1887","12125","[""description""]"
"1887","12161","[""learning_outcomes""]"
"1887","18045","[""learning_outcomes""]"
"1888","11009","[""msc_bsc_list""]"
"1888","17605","[""description"", ""objectives""]"
"1888","17988","[""course_content""]"
"1889","11009","[""msc_bsc_list""]"
"1889","11083","[""objectives""]"
"1889","11293","[""lesson_name""]"
"1889","12257","[""description"", ""educational_material"", ""lesson_name"", ""objectives""]"
"1890","10891","[""description""]"
"1890","10999","[""educational_material""]"
"1890","11102","[""educational_material""]"
"1890","12248","[""description""]"
"1891","10889","[""description""]"
"1891","10921","[""description""]"
"1891","10967","[""description""]"
"1891","11009","[""description"", ""msc_bsc_list""]"
"1891","11042","[""prerequisites""]"
"1891","11071","[""description""]"
"1891","11699","[""prerequisites""]"
"1891","12503","[""description""]"
"1892","10921","[""course_content"", ""description""]"
"1892","10967","[""course_content"", ""description""]"
"1892","11009","[""msc_bsc_list""]"
"1892","11087","[""description""]"
"1893","10904","[""objectives""]"
"1894","10902","[""learning_outcomes""]"
"1894","11009","[""educational_material"", ""learning_outcomes"", ""msc_bsc_list""]"
"1894","11156","[""description"", ""objectives""]"
"1894","11215","[""educational_material""]"
"1894","11290","[""educational_material""]"
"1894","11327","[""learning_outcomes""]"
"1894","11443","[""educational_material""]"
"1894","11447","[""learning_outcomes""]"
"1894","17081","[""educational_material""]"
"1895","10872","[""course_content"", ""prerequisites""]"
"1895","10983","[""prerequisites""]"
"1895","11136","[""educational_material"", ""prerequisites""]"
"1895","12248","[""course_content""]"
"1895","12698","[""description""]"
"1895","17775","[""description""]"
"1896","10872","[""course_content"", ""description""]"
"1896","11077","[""course_content"", ""description"", ""lesson_name""]"
"1896","11112","[""course_content"", ""description"", ""educational_material""]"
"1897","11197","[""course_content"", ""description""]"
"1898","10904","[""description""]"
"1898","11156","[""description""]"
"1898","11249","[""course_content"", ""description"", ""learning_outcomes""]"
"1898","11290","[""course_content"", ""description"", ""learning_outcomes""]"
"1899","11064","[""description"", ""educational_material"", ""lesson_name"", ""objectives"", ""prerequisites""]"
"1899","11093","[""description""]"
"1899","11293","[""course_content""]"
"1899","12098","[""educational_material""]"
"1900","10872","[""course_content"", ""description"", ""educational_material"", ""objectives""]"
"1900","11064","[""course_content""]"
"1900","11093","[""course_content""]"
"1900","11171","[""description"", ""objectives""]"
"1901","10997","[""description"", ""objectives""]"
"1901","11076","[""description"", ""objectives""]"
"1901","11367","[""course_content""]"
"1901","11381","[""course_content""]"
"1902","10997","[""course_content"", ""description""]"
"1902","12248","[""objectives""]"
"1902","17944","[""course_content"", ""description""]"
"1902","17953","[""course_content"", ""description""]"
"1903","11009","[""msc_bsc_list""]"
"1904","11009","[""msc_bsc_list""]"
"1904","17978","[""description""]"
"1905","10872","[""course_content"", ""description"", ""objectives"", ""prerequisites""]"
"1905","10902","[""description""]"
"1905","10920","[""prerequisites""]"
"1905","10983","[""prerequisites""]"
"1905","10990","[""course_content"", ""description""]"
"1905","11136","[""educational_material""]"
"1905","11215","[""course_content"", ""lesson_name""]"
"1905","12248","[""description"", ""objectives""]"
"1905","15473","[""description"", ""objectives""]"
"1905","17527","[""course_content"", ""description""]"
"1907","10872","[""objectives""]"
"1908","10997","[""description"", ""educational_material""]"
"1908","11009","[""msc_bsc_list""]"
"1908","11215","[""educational_material""]"
"1908","12204","[""course_content"", ""description""]"
"1910","12195","[""lesson_name""]"
"1918","11046","[""course_content""]"
"1919","10872","[""lesson_name""]"
"1919","10904","[""lesson_name""]"
"1920","11026","[""prerequisites""]"
"1921","12254","[""description""]"
"1922","11053","[""description""]"
"1922","11278","[""lesson_name""]"
"1922","11678","[""description""]"
"1922","11881","[""objectives""]"
"1922","11925","[""description""]"
"1922","18939","[""description""]"
"1923","11641","[""lesson_name""]"
"1924","11269","[""lesson_name""]"
"1924","16575","[""description""]"
"1924","18007","[""description""]"
"1925","10990","[""course_content""]"
"1925","11220","[""course_content""]"
"1925","11236","[""course_content""]"
"1925","11593","[""objectives""]"
"1925","11602","[""lesson_name""]"
"1925","19434","[""objectives""]"
"1926","19434","[""assessment""]"
"1927","10983","[""description""]"
"1927","11053","[""description""]"
"1928","10872","[""description""]"
"1928","11872","[""description""]"
"1928","13260","[""description""]"
"1929","10872","[""lesson_name""]"
"1929","10904","[""lesson_name""]"
"1929","11053","[""course_content""]"
"1929","19549","[""course_content""]"
"1930","10872","[""course_content""]"
"1930","11095","[""lesson_name"", ""objectives""]"
"1932","11417","[""description""]"
"1933","11278","[""lesson_name""]"
"1934","11053","[""lesson_name""]"
"1935","11269","[""description""]"
"1935","11641","[""lesson_name""]"
"1936","11269","[""lesson_name""]"
"1936","18007","[""description""]"
"1937","16575","[""objectives""]"
"1938","11038","[""objectives""]"
"1938","11593","[""description"", ""objectives""]"
"1938","11602","[""lesson_name""]"
"1938","19434","[""description""]"
"1939","11072","[""course_content""]"
"1939","11087","[""course_content""]"
"1939","19434","[""course_content""]"
"1940","10872","[""course_content""]"
"1940","11087","[""course_content""]"
"1942","10921","[""course_content""]"
"1942","11087","[""course_content""]"
"1942","11588","[""course_content""]"
"1944","10868","[""course_content"", ""lesson_name""]"
"1944","11087","[""course_content""]"
"1944","11171","[""course_content""]"
"1945","11171","[""objectives""]"
"1947","10967","[""objectives""]"
"1947","11038","[""objectives""]"
"1947","11814","[""objectives""]"
"1947","11954","[""course_content""]"
"1947","12291","[""course_content""]"
"1950","10989","[""course_content""]"
"1954","10904","[""lesson_name""]"
"1954","11102","[""course_content""]"
"1955","11102","[""lesson_name""]"
"1956","10913","[""objectives""]"
"1956","10948","[""lesson_name""]"
"1957","10941","[""course_content""]"
"1958","10941","[""lesson_name""]"
"1958","11087","[""course_content""]"
"1963","10872","[""lesson_name""]"
"1966","10921","[""course_content""]"
"1966","11087","[""course_content""]"
"1966","11588","[""course_content""]"
"1966","11699","[""course_content""]"
"1968","10868","[""course_content""]"
"1968","11087","[""course_content""]"
"1971","11171","[""description"", ""lesson_name"", ""objectives""]"
"1971","12605","[""course_content""]"
"1973","10864","[""course_content""]"
"1973","11197","[""course_content""]"
"1973","12626","[""course_content""]"
"1974","10967","[""course_content""]"
"1974","11038","[""course_content""]"
"1974","11814","[""course_content""]"
"1974","12291","[""course_content""]"
"1975","11954","[""objectives""]"
"1975","12531","[""objectives""]"
"1977","16321","[""course_content""]"
"1980","17681","[""course_content"", ""objectives""]"
"1982","10989","[""course_content""]"
"1982","12291","[""course_content""]"
"1983","10868","[""course_content""]"
"1986","10872","[""course_content""]"
"1986","11087","[""course_content""]"
"1988","10921","[""course_content"", ""description""]"
"1988","11087","[""course_content""]"
"1988","11588","[""course_content""]"
"1990","10868","[""lesson_name""]"
"1995","11171","[""course_content"", ""objectives""]"
"1995","12605","[""course_content""]"
"1996","10967","[""course_content""]"
"1996","11038","[""course_content""]"
"1996","11814","[""course_content""]"
"1996","12291","[""course_content""]"
"1996","12531","[""course_content""]"
"1997","11954","[""objectives""]"
"1997","16321","[""course_content""]"
"1998","17681","[""course_content""]"
"1999","10967","[""objectives""]"
"1999","10989","[""course_content""]"
"1999","11038","[""objectives""]"
"1999","11814","[""objectives""]"
"1999","12291","[""course_content""]"
"2004","10868","[""lesson_name""]"
"2004","10970","[""course_content""]"
"2004","10996","[""course_content""]"
"2004","11162","[""course_content""]"
"2004","12230","[""course_content""]"
"2004","17681","[""course_content""]"
"2005","10917","[""objectives""]"
"2005","11102","[""course_content""]"
"2005","14721","[""objectives""]"
"2005","20087","[""objectives""]"
"2006","10868","[""lesson_name""]"
"2006","10917","[""learning_outcomes"", ""objectives""]"
"2006","10970","[""course_content"", ""prerequisites""]"
"2006","10996","[""course_content""]"
"2006","11102","[""prerequisites""]"
"2006","11162","[""course_content""]"
"2006","12230","[""course_content""]"
"2006","14721","[""learning_outcomes"", ""objectives""]"
"2006","17681","[""course_content""]"
"2008","10872","[""course_content"", ""description""]"
"2008","11171","[""learning_outcomes""]"
"2008","11699","[""course_content""]"
"2009","10868","[""lesson_name""]"
"2009","11013","[""description""]"
"2009","11197","[""description"", ""objectives""]"
"2009","11699","[""course_content""]"
"2009","13844","[""objectives""]"
"2010","10921","[""educational_material""]"
"2010","10939","[""course_content""]"
"2010","10941","[""objectives""]"
"2010","10990","[""description""]"
"2010","11102","[""educational_material""]"
"2010","11329","[""objectives""]"
"2011","10865","[""course_content""]"
"2011","10889","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"2011","10891","[""course_content""]"
"2011","10949","[""course_content""]"
"2011","10967","[""course_content""]"
"2011","11108","[""course_content""]"
"2011","11249","[""course_content""]"
"2011","11265","[""course_content""]"
"2011","11574","[""course_content"", ""learning_outcomes"", ""objectives""]"
"2011","11814","[""learning_outcomes"", ""objectives""]"
"2011","12534","[""course_content""]"
"2011","12757","[""course_content""]"
"2011","14935","[""description""]"
"2011","17327","[""course_content""]"
"2011","18201","[""course_content"", ""learning_outcomes"", ""objectives""]"
"2011","19635","[""course_content""]"
"2013","10902","[""course_content""]"
"2013","10915","[""course_content""]"
"2013","10927","[""course_content""]"
"2013","11095","[""course_content""]"
"2013","11278","[""course_content""]"
"2013","11280","[""course_content""]"
"2013","12156","[""learning_outcomes""]"
"2013","12208","[""course_content"", ""description"", ""objectives""]"
"2013","13578","[""course_content""]"
"2013","16323","[""assessment""]"
"2014","10967","[""objectives""]"
"2014","11053","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"2014","11064","[""course_content""]"
"2014","11265","[""course_content""]"
"2014","11865","[""course_content"", ""objectives""]"
"2015","10927","[""learning_outcomes""]"
"2015","10975","[""learning_outcomes""]"
"2015","11077","[""course_content"", ""description"", ""learning_outcomes"", ""lesson_name"", ""objectives""]"
"2015","11112","[""course_content"", ""objectives""]"
"2016","10868","[""description"", ""learning_outcomes""]"
"2016","10896","[""objectives""]"
"2016","11003","[""learning_outcomes""]"
"2016","11072","[""assessment""]"
"2017","10988","[""course_content"", ""learning_outcomes""]"
"2017","11678","[""course_content""]"
"2017","12585","[""course_content""]"
"2017","20176","[""objectives""]"
"2017","20185","[""objectives""]"
"2018","11365","[""course_content""]"
"2018","11510","[""learning_outcomes""]"
"2018","11516","[""learning_outcomes""]"
"2018","11522","[""course_content"", ""learning_outcomes""]"
"2018","12138","[""course_content""]"
"2018","17081","[""course_content""]"
"2018","18648","[""learning_outcomes""]"
"2018","18661","[""course_content""]"
"2018","19247","[""course_content""]"
"2018","19950","[""course_content""]"
"2018","20171","[""learning_outcomes""]"
"2018","20197","[""course_content""]"
"2018","20226","[""course_content""]"
"2019","10966","[""course_content""]"
"2019","10967","[""course_content""]"
"2019","10977","[""learning_outcomes"", ""lesson_name""]"
"2019","20181","[""learning_outcomes""]"
"2020","11270","[""course_content""]"
"2020","12434","[""learning_outcomes""]"
"2020","12449","[""course_content""]"
"2020","15745","[""course_content""]"
"2020","20212","[""course_content""]"
"2021","10920","[""course_content"", ""educational_material""]"
"2021","10996","[""course_content""]"
"2021","11171","[""lesson_name""]"
"2022","11197","[""course_content""]"
"2022","11699","[""course_content"", ""extras"", ""lesson_name""]"
"2023","10870","[""description""]"
"2023","10920","[""course_content"", ""description"", ""prerequisites""]"
"2023","10967","[""general_competences""]"
"2023","11072","[""description""]"
"2023","11211","[""course_content"", ""description""]"
"2023","11412","[""course_content"", ""description""]"
"2023","11574","[""description""]"
"2023","12248","[""course_content"", ""description""]"
"2023","15003","[""description""]"
"2023","16499","[""description"", ""educational_material""]"
"2023","17235","[""course_content"", ""description""]"
"2024","10920","[""prerequisites""]"
"2024","11087","[""course_content""]"
"2024","11280","[""course_content""]"
"2024","11911","[""course_content""]"
"2024","13578","[""course_content""]"
"2024","16499","[""educational_material""]"
"2024","18614","[""educational_material""]"
"2024","20386","[""course_content""]"
"2025","10877","[""course_content"", ""description"", ""educational_material"", ""learning_outcomes"", ""lesson_name"", ""objectives""]"
"2025","10962","[""course_content""]"
"2025","10989","[""description"", ""learning_outcomes"", ""objectives""]"
"2025","11026","[""course_content"", ""description"", ""objectives""]"
"2025","14229","[""learning_outcomes""]"
"2026","10949","[""course_content""]"
"2026","11162","[""educational_material""]"
"2026","11863","[""lesson_name""]"
"2026","12125","[""educational_material""]"
"2026","12405","[""description"", ""objectives""]"
"2026","20286","[""description"", ""objectives""]"
"2027","10914","[""educational_material""]"
"2027","11095","[""prerequisites""]"
"2027","11885","[""educational_material""]"
"2027","13688","[""description"", ""objectives""]"
"2028","11086","[""description"", ""objectives""]"
"2028","11087","[""course_content""]"
"2028","11353","[""extras"", ""lesson_name""]"
"2028","11435","[""educational_material""]"
"2029","10896","[""course_content""]"
"2029","11108","[""course_content""]"
"2030","10868","[""description""]"
"2031","10913","[""objectives""]"
"2031","10999","[""assessment"", ""course_content""]"
"2031","11041","[""course_content""]"
"2031","11046","[""course_content""]"
"2031","11087","[""course_content""]"
"2031","11102","[""educational_material""]"
"2031","12125","[""educational_material""]"
"2031","14070","[""lesson_name""]"
"2031","14521","[""course_content""]"
"2033","10868","[""course_content""]"
"2033","10876","[""course_content"", ""educational_material""]"
"2033","11072","[""course_content""]"
"2033","13947","[""description"", ""learning_outcomes"", ""objectives""]"
"2034","10889","[""assessment""]"
"2034","10967","[""course_content"", ""learning_outcomes""]"
"2034","10983","[""prerequisites""]"
"2034","11007","[""prerequisites""]"
"2034","11023","[""educational_material"", ""lesson_name""]"
"2034","11083","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"2034","11220","[""assessment""]"
"2034","11265","[""assessment"", ""course_content"", ""learning_outcomes""]"
"2034","11881","[""learning_outcomes""]"
"2034","11911","[""assessment""]"
"2034","11925","[""assessment""]"
"2034","12503","[""course_content"", ""description"", ""learning_outcomes"", ""objectives""]"
"2035","10889","[""prerequisites""]"
"2035","10967","[""course_content"", ""objectives""]"
"2035","11083","[""course_content"", ""description"", ""objectives""]"
"2035","11189","[""educational_material""]"
"2035","11265","[""course_content"", ""educational_material"", ""objectives""]"
"2035","11280","[""prerequisites""]"
"2035","11678","[""educational_material""]"
"2035","11881","[""course_content"", ""objectives""]"
"2035","12503","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"2036","10868","[""degree_titles""]"
"2036","10877","[""prerequisites""]"
